integration_schema_version,record_key,source_corpus,source_record_id,doi,openalex_id,year,publication_date,record_type,url,source_row_sha256,provisional_family_id,family_size,family_members_sha256,family_status,version_role,preferred_for_analysis,preferred_record_key,preferred_basis,relationship_to_preferred,family_membership_rationale,family_evidence_locator,preferred_selection_rationale,preferred_selection_evidence,reviewed_by,reviewed_at_utc
scopus-final-integration-corrected-v2.0,base_eligible_v4:e359eafa6af6abbb467d,base_eligible_v4,e359eafa6af6abbb467d,10.1097/sih.0000000000000940,,2026,2026-04-30,article,https://doi.org/10.1097/sih.0000000000000940,99612ceb420d2b425160886625bd59661c7cdc8acfb166ff354d9572dba9a8c9,SIVF-d3230f1b79a69410a3169496,1,d3230f1b79a69410a31694960cee89e4c7e2a59774b4a77cb9b4a20669ee813e,SINGLETON_WORK,standalone_publication,yes,base_eligible_v4:e359eafa6af6abbb467d,only_eligible_version,self_preferred,Systematic all-record review found no retained candidate-pair link or bibliographic evidence of another eligible version in this assignment; this record is treated as one standalone scholarly work.,https://doi.org/10.1097/sih.0000000000000940,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1097/sih.0000000000000940,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
scopus-final-integration-corrected-v2.0,base_eligible_v4:d290e5bf22b00e731795,base_eligible_v4,d290e5bf22b00e731795,10.5281/zenodo.19625415,,2026,2026-01-01,conference-paper,https://doi.org/10.5281/zenodo.19625415,386a70f55cebd485947aa317a6b957de33128fedae124da1d5bc4fc702a1b115,SIVF-d337d5d37b8a27634646f320,2,d337d5d37b8a27634646f320914e0d0ec0b4b9badcbee3acb52e673a6d043dff,LINKED_VERSION_FAMILY,conference_full_paper,yes,base_eligible_v4:d290e5bf22b00e731795,most_complete_available_report,self_preferred,"Zenodo's official API resolves 19625414 as the concept record for deposited record 19625415, so both rows identify the same conference paper.",https://zenodo.org/records/19625415,"The version-specific Zenodo DOI is preferred because it identifies the deposited conference-paper record, while the other DOI is its concept DOI.",https://zenodo.org/records/19625415,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
scopus-final-integration-corrected-v2.0,base_eligible_v4:d5c0be80f40002d56a8d,base_eligible_v4,d5c0be80f40002d56a8d,10.5281/zenodo.19625414,,2026,2026-01-01,conference-paper,https://doi.org/10.5281/zenodo.19625414,75f19a5b143ae8b9d1385f8dbdc0560e2be334b4fc02ed2caab976179e909bb6,SIVF-d337d5d37b8a27634646f320,2,d337d5d37b8a27634646f320914e0d0ec0b4b9badcbee3acb52e673a6d043dff,LINKED_VERSION_FAMILY,other_version,no,base_eligible_v4:d290e5bf22b00e731795,most_complete_available_report,other_version_of,"Zenodo's official API resolves 19625414 as the concept record for deposited record 19625415, so both rows identify the same conference paper.",https://zenodo.org/api/records/19625414,"The version-specific Zenodo DOI is preferred because it identifies the deposited conference-paper record, while the other DOI is its concept DOI.",https://zenodo.org/records/19625415,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
scopus-final-integration-corrected-v2.0,base_eligible_v4:886368e8c3c194de3abd,base_eligible_v4,886368e8c3c194de3abd,10.34190/ecgbl.19.2.4224,,2025,2025-09-26,"JournalArticle, Conference, Review",https://doi.org/10.34190/ecgbl.19.2.4224,dec17080bdee4b711c4b9704e1df1ee42ee9a6ab203547d933934f59f1c93c84,SIVF-d348748ade0cbca75b006991,1,d348748ade0cbca75b0069912a76663d748a4bf9b464ba9a6464f68891437ee2,SINGLETON_WORK,standalone_publication,yes,base_eligible_v4:886368e8c3c194de3abd,only_eligible_version,self_preferred,"Systematic title, author, date, DOI and abstract comparison across all assigned eligible records found no second report of the same scholarly work.",https://doi.org/10.34190/ecgbl.19.2.4224,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.34190/ecgbl.19.2.4224,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
scopus-final-integration-corrected-v2.0,base_eligible_v4:10355d05b02c95951787,base_eligible_v4,10355d05b02c95951787,10.2196/preprints.50705,,2023,2023-07-17,preprint,https://doi.org/10.2196/preprints.50705,c15d9d531723aa0aec73a6f056f9359ae7f5c10314e07663af304399851fb6df,SIVF-d567c58223c24c91c9bac561,2,d567c58223c24c91c9bac5615a60e983443cf43de440c9b2190acff772c4d7dc,LINKED_VERSION_FAMILY,preprint,no,base_eligible_v4:7a9ca4d4d16f4705139f,final_most_complete_publication,preprint_of,"The linked records have overlapping authors and report the same research question, design, intervention, and findings; identifiers and content establish preprint and final journal versions of one work.",https://doi.org/10.2196/preprints.50705,The peer-reviewed journal article is the final and most complete eligible publication and is preferred over its preprint.,https://doi.org/10.2196/50705,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
scopus-final-integration-corrected-v2.0,base_eligible_v4:7a9ca4d4d16f4705139f,base_eligible_v4,7a9ca4d4d16f4705139f,10.2196/50705,,2024,2024-02-01,"Observational Study, Journal Article",https://doi.org/10.2196/50705,2ea6fcd66bce948cf78666144fa76e6e585ce253977e0c592908093742c094f5,SIVF-d567c58223c24c91c9bac561,2,d567c58223c24c91c9bac5615a60e983443cf43de440c9b2190acff772c4d7dc,LINKED_VERSION_FAMILY,final_journal_article,yes,base_eligible_v4:7a9ca4d4d16f4705139f,final_most_complete_publication,self_preferred,"The linked records have overlapping authors and report the same research question, design, intervention, and findings; identifiers and content establish preprint and final journal versions of one work.",https://doi.org/10.2196/50705,The peer-reviewed journal article is the final and most complete eligible publication and is preferred over its preprint.,https://doi.org/10.2196/50705,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
scopus-final-integration-corrected-v2.0,base_eligible_v4:ffe994fbb4a27b100f16,base_eligible_v4,ffe994fbb4a27b100f16,10.3138/jvme-2025-0198,,2026,2026-06-29,article,https://doi.org/10.3138/jvme-2025-0198,673917f750d0dab55a662c6a76da167ea82db22b69f1b1cbbcb2c07fc7a9e523,SIVF-d5924a0ac53850c624db5aaa,1,d5924a0ac53850c624db5aaa1b89335615b45c77a9d69d45a461efcac36514c1,SINGLETON_WORK,standalone_publication,yes,base_eligible_v4:ffe994fbb4a27b100f16,only_eligible_version,self_preferred,Systematic all-record review found no retained candidate-pair link or bibliographic evidence of another eligible version in this assignment; this record is treated as one standalone scholarly work.,https://doi.org/10.3138/jvme-2025-0198,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.3138/jvme-2025-0198,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
scopus-final-integration-corrected-v2.0,base_eligible_v4:da4715a1835405ea02b7,base_eligible_v4,da4715a1835405ea02b7,10.3389/fmed.2026.1825465,,2026,2026-05-11,article,https://doi.org/10.3389/fmed.2026.1825465,99f5a7d18538b6efef2d29fe4b4fbb1e70f77c63333f0ae6d1fe7f945f75d391,SIVF-d6304df1c14291cb3c1ffb87,1,d6304df1c14291cb3c1ffb875f5060c25631c548e4236013f11dfa2c7d600d76,SINGLETON_WORK,standalone_publication,yes,base_eligible_v4:da4715a1835405ea02b7,only_eligible_version,self_preferred,"Systematic title, author, date, DOI and abstract comparison across all assigned eligible records found no second report of the same scholarly work.",https://doi.org/10.3389/fmed.2026.1825465,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.3389/fmed.2026.1825465,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
scopus-final-integration-corrected-v2.0,base_eligible_v4:27940ac9615817e019e3,base_eligible_v4,27940ac9615817e019e3,10.1177/23821205241263475,,2024,2024-01-01,JournalArticle,https://doi.org/10.1177/23821205241263475,b03f2433608872ea11433840419e2dcc3747b925f2d1009a060490d8f08cac54,SIVF-d7ee77eb801a0949cef7dac8,1,d7ee77eb801a0949cef7dac8aac190675aa281ec0968199f1bfbd2527a7ab098,SINGLETON_WORK,standalone_publication,yes,base_eligible_v4:27940ac9615817e019e3,only_eligible_version,self_preferred,Systematic all-record review found no retained candidate-pair link or bibliographic evidence of another eligible version in this assignment; this record is treated as one standalone scholarly work.,https://doi.org/10.1177/23821205241263475,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1177/23821205241263475,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
scopus-final-integration-corrected-v2.0,scopus_increment:sci_333316fb42bc0b910010,scopus_increment,sci_333316fb42bc0b910010,10.1016/j.nepr.2025.104612,W4415556141,2025,2025-11-01,article,https://doi.org/10.1016/j.nepr.2025.104612,5fd615b8ebfbc1a648ec4ab070c80d1e9ace9f3939ce4ae24d5e551f4a1901d5,SIVF-d8efe604e4dcac433cd9e93e,1,d8efe604e4dcac433cd9e93e2b7b90be309abb0d5ad5e686295199f64008a80f,SINGLETON_WORK,standalone_publication,yes,scopus_increment:sci_333316fb42bc0b910010,only_eligible_version,self_preferred,"Exhaustive identifier, title, author, date, and abstract comparison found no confirmed eligible publication version of this Scopus record.",https://doi.org/10.1016/j.nepr.2025.104612,"This is the only eligible publication version confirmed for this scholarly work, so it is retained for analysis.",https://doi.org/10.1016/j.nepr.2025.104612,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
scopus-final-integration-corrected-v2.0,base_eligible_v4:d90096afc3b383fbecb7,base_eligible_v4,d90096afc3b383fbecb7,10.2196/70766,,2025,2025-10-24,"JournalArticle, Review",https://doi.org/10.2196/70766,8a9ec3750202b524ad4adf76a9be6293f7701819c83af159039e93c127448e7f,SIVF-d90019b5c7ccdc7cc7967659,2,d90019b5c7ccdc7cc79676592c93e19546a07e9c552a4f99f4d969ab30527726,LINKED_VERSION_FAMILY,final_journal_article,yes,base_eligible_v4:d90096afc3b383fbecb7,final_most_complete_publication,self_preferred,"Candidate-pair review established one scholarly work. Matching core title, author team, study design and results, together with the linked preprint and journal records, establish prepublication and final reports of the same scholarly work.",https://doi.org/10.2196/70766; https://doi.org/10.2196/preprints.70766,The peer-reviewed journal article is the final and most complete eligible publication and is preferred over the linked preprint version.,https://doi.org/10.2196/70766,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
scopus-final-integration-corrected-v2.0,base_eligible_v4:f93490736df4f50a4594,base_eligible_v4,f93490736df4f50a4594,10.2196/preprints.70766,,2025,2025-01-08,preprint,https://doi.org/10.2196/preprints.70766,b00d2dccbaa30691792d955ed6e681046d5c1589c00edfcd2cf7341e4403daab,SIVF-d90019b5c7ccdc7cc7967659,2,d90019b5c7ccdc7cc79676592c93e19546a07e9c552a4f99f4d969ab30527726,LINKED_VERSION_FAMILY,preprint,no,base_eligible_v4:d90096afc3b383fbecb7,final_most_complete_publication,preprint_of,"Candidate-pair review established one scholarly work. Matching core title, author team, study design and results, together with the linked preprint and journal records, establish prepublication and final reports of the same scholarly work.",https://doi.org/10.2196/70766; https://doi.org/10.2196/preprints.70766,The peer-reviewed journal article is the final and most complete eligible publication and is preferred over the linked preprint version.,https://doi.org/10.2196/70766,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
scopus-final-integration-corrected-v2.0,base_eligible_v4:54972cda535948a803e8,base_eligible_v4,54972cda535948a803e8,10.1080/08164622.2025.2544809,,2025,2025-09-21,JournalArticle,https://doi.org/10.1080/08164622.2025.2544809,d11eb6adc028b8529a14b5ff539747d09b361498288eed04f580cf11f8df6190,SIVF-d969c8575ca34a3152de5f9e,1,d969c8575ca34a3152de5f9edd5528c69927bbb4b721759a8b2136e22328aa7d,SINGLETON_WORK,standalone_publication,yes,base_eligible_v4:54972cda535948a803e8,only_eligible_version,self_preferred,Systematic all-record review found no retained candidate-pair link or bibliographic evidence of another eligible version in this assignment; this record is treated as one standalone scholarly work.,https://doi.org/10.1080/08164622.2025.2544809,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1080/08164622.2025.2544809,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
scopus-final-integration-corrected-v2.0,base_eligible_v4:4f06f0d72a1de087b5c5,base_eligible_v4,4f06f0d72a1de087b5c5,10.1007/978-3-032-35390-0_12,,2026,2026-08-12,conference-paper,https://doi.org/10.1007/978-3-032-35390-0_12,d6e22fec2ba545fa9bdd37b21778b5544273f5a9cbf7ad45f99bd2ad4d476c72,SIVF-da1350ece9f7048ce22626e8,1,da1350ece9f7048ce22626e8e5ef93ef4500cc96b5a1e045dd589d46034542f2,SINGLETON_WORK,standalone_publication,yes,base_eligible_v4:4f06f0d72a1de087b5c5,only_eligible_version,self_preferred,"Systematic title, author, date, DOI and abstract comparison across all assigned eligible records found no second report of the same scholarly work.",https://doi.org/10.1007/978-3-032-35390-0_12,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1007/978-3-032-35390-0_12,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
scopus-final-integration-corrected-v2.0,base_eligible_v4:c4f5fe90704c2aa68c75,base_eligible_v4,c4f5fe90704c2aa68c75,10.1038/s41598-025-99764-5,,2025,2025-05,article,https://doi.org/10.1038/s41598-025-99764-5,c6d8f15d0dcc8dc664d2871b15ec5da4304d4e5b730bafda58dec85dfd5cf510,SIVF-da30e96c1a66da5110ccad8a,1,da30e96c1a66da5110ccad8a7da42d5febc47be2a28714b57d62bf4e2df32544,SINGLETON_WORK,standalone_publication,yes,base_eligible_v4:c4f5fe90704c2aa68c75,only_eligible_version,self_preferred,Systematic all-record review found no retained candidate-pair link or bibliographic evidence of another eligible version in this assignment; this record is treated as one standalone scholarly work.,https://doi.org/10.1038/s41598-025-99764-5,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1038/s41598-025-99764-5,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
scopus-final-integration-corrected-v2.0,base_eligible_v4:49bb4b3f2e5c7a1a3f92,base_eligible_v4,49bb4b3f2e5c7a1a3f92,10.55890/2452-3011.1365,,2025,2025-01-01,article,https://doi.org/10.55890/2452-3011.1365,83ed493c4fa5c23950bc6b6f64916636e286ab661feec67c8cd6b4c70940a963,SIVF-dad59c2cebf648279776b062,1,dad59c2cebf648279776b062e7644c02c751e807de9a633adaa428e8c84ea066,SINGLETON_WORK,standalone_publication,yes,base_eligible_v4:49bb4b3f2e5c7a1a3f92,only_eligible_version,self_preferred,"Systematic title, author, date, DOI and abstract comparison across all assigned eligible records found no second report of the same scholarly work.",https://doi.org/10.55890/2452-3011.1365,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.55890/2452-3011.1365,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
scopus-final-integration-corrected-v2.0,base_eligible_v4:df606ccebb857fa9a592,base_eligible_v4,df606ccebb857fa9a592,10.1186/s12909-025-08539-z,,2026,2026-01,article,https://doi.org/10.1186/s12909-025-08539-z,6d836990ab70f2b760377d87a2ff5ad116333adda70905c0cecc08668a8aa90d,SIVF-daee8d2097345263c8d1097c,1,daee8d2097345263c8d1097c7cda7d21c6a7673579cd175ee06a3f243053976b,SINGLETON_WORK,standalone_publication,yes,base_eligible_v4:df606ccebb857fa9a592,only_eligible_version,self_preferred,"Systematic title, author, date, DOI and abstract comparison across all assigned eligible records found no second report of the same scholarly work.",https://doi.org/10.1186/s12909-025-08539-z,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.1186/s12909-025-08539-z,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
scopus-final-integration-corrected-v2.0,scopus_increment:sci_f2cc5417df9af41a5165,scopus_increment,sci_f2cc5417df9af41a5165,10.1016/j.ecns.2026.101912,W7131639125,2026,2026-04-01,article,https://doi.org/10.1016/j.ecns.2026.101912,d1a76c31970a972c4f355d9b69eb1204e68a427f7abf4d9c126679fdc796d8ad,SIVF-dbd664a345c662c5a37d03dd,1,dbd664a345c662c5a37d03dd00219191d68305f92b37f6757b9559e3b516415c,SINGLETON_WORK,standalone_publication,yes,scopus_increment:sci_f2cc5417df9af41a5165,only_eligible_version,self_preferred,"Exhaustive identifier, title, author, date, and abstract comparison found no confirmed eligible publication version of this Scopus record.",https://doi.org/10.1016/j.ecns.2026.101912,"This is the only eligible publication version confirmed for this scholarly work, so it is retained for analysis.",https://doi.org/10.1016/j.ecns.2026.101912,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
scopus-final-integration-corrected-v2.0,base_eligible_v4:217a1796806e392c3e77,base_eligible_v4,217a1796806e392c3e77,10.48550/arxiv.2504.21735,,2025,2025-04-30,JournalArticle,https://doi.org/10.48550/arxiv.2504.21735,af817fe523cc3c4fda9f4b17adedf7994e1bb9e9d1552369e1ef4df6d5d3308d,SIVF-dbe6b07bba1c6e4bc2dae856,1,dbe6b07bba1c6e4bc2dae856d707bbcce198d67e4234e9f7f248f8498c3e4bd9,SINGLETON_WORK,preprint,yes,base_eligible_v4:217a1796806e392c3e77,only_eligible_version,self_preferred,Systematic all-record review found no retained candidate-pair link or bibliographic evidence of another eligible version in this assignment; this record is treated as one standalone scholarly work.,https://doi.org/10.48550/arxiv.2504.21735,"This is the only eligible version identified for this scholarly work, so it is retained for analysis.",https://doi.org/10.48550/arxiv.2504.21735,GPT-5.6 Sol version reviewer,2026-08-16T22:25:35Z
